Unnamed: 0,DayOfYear,Month,Date,Temperature (°C),Humidity (%),DewPoint,Precipitation (mm),Dengue
,22,Jan,22,26.1,78.1,21.7,0,48.714285714285715
,23,Jan,23,26.8,78.1,22.4,0,48.714285714285715
,24,Jan,24,27.6,79.7,23,0,48.714285714285715
,25,Jan,25,28.2,79.2,24,0,48.714285714285715
,26,Jan,26,28.8,75.5,23.7,0,48.714285714285715
,27,Jan,27,28,79.6,24,0,48.714285714285715
,28,Jan,28,26.9,80.9,23,0,33.142857142857146
,29,Jan,29,27,75,22.1,0,33.142857142857146
,30,Jan,30,28.2,65.7,20.8,0,33.142857142857146
,31,Jan,31,27.9,70,21.5,0,33.142857142857146
Feb,32,Feb,1,28,73,22.6,0,33.142857142857146
,33,Feb,2,28.3,72.6,22.4,0,33.142857142857146
,34,Feb,3,27.6,79.7,23.1,0,33.142857142857146
,35,Feb,4,27.3,82,23.6,2.1,28.714285714285715
,36,Feb,5,26.9,82,23.1,8,28.714285714285715
,37,Feb,6,27.3,82.3,23.6,1.1,28.714285714285715
,38,Feb,7,28.4,77.5,23.9,0.9,28.714285714285715
,39,Feb,8,27,89,25,0,28.714285714285715
,40,Feb,9,27.3,83.3,23.7,42.8,28.714285714285715
,41,Feb,10,27.4,80.9,23.6,60.3,28.714285714285715
,42,Feb,11,28,74.7,23,0,30.714285714285715
,43,Feb,12,28.3,64.3,20.9,0,30.714285714285715
,44,Feb,13,29.2,70.5,23,0,30.714285714285715
,45,Feb,14,27.3,85.4,24.1,0,30.714285714285715
,46,Feb,15,28.4,80.6,24.1,32.5,30.714285714285715
,47,Feb,16,27.7,78.2,23.5,0.8,30.714285714285715
,48,Feb,17,28.3,79.3,24.4,0,30.714285714285715
,49,Feb,18,28.9,77.6,24.4,0,20.571428571428573
,50,Feb,19,28.6,78.8,24.8,0,20.571428571428573
,51,Feb,20,28.3,73,22.6,8.2,20.571428571428573
,52,Feb,21,27.4,70.4,21.8,0,20.571428571428573
,53,Feb,22,29.4,68.9,22.9,0,20.571428571428573
,54,Feb,23,28.1,69.3,22,0,20.571428571428573
,55,Feb,24,28,74.6,23,0,20.571428571428573
,56,Feb,25,28.9,75.3,23.6,0,21.857142857142858
,57,Feb,26,29.2,75.8,24.2,0,21.857142857142858
,58,Feb,27,28.8,74.8,23.6,0,21.857142857142858
,59,Feb,28,28.4,74.4,23,0,21.857142857142858
Mar,60,Mar,1,28.3,76.2,23.8,0,21.857142857142858
,61,Mar,2,28.6,76.6,23.8,0,21.857142857142858
,62,Mar,3,28.3,77.6,23.9,0,21.857142857142858
,63,Mar,4,27.9,80,24,42.8,24.285714285714285
,64,Mar,5,28.3,76.3,23.6,0.2,24.285714285714285
,65,Mar,6,29.4,72.8,23.8,0,24.285714285714285
,66,Mar,7,29.1,73.5,23.9,0,24.285714285714285
,67,Mar,8,29.5,73.3,23.8,0,24.285714285714285
,68,Mar,9,28.4,76.6,23.6,0,24.285714285714285
,69,Mar,10,29.1,73.1,23.5,0,24.285714285714285
,70,Mar,11,29,73.9,23.3,0,24.714285714285715
,71,Mar,12,28.7,74,23,0,24.714285714285715
,72,Mar,13,28.9,74.5,23.6,0,24.714285714285715
,73,Mar,14,29,75.9,24,0,24.714285714285715
,74,Mar,15,29.3,70.3,23,0,24.714285714285715
,75,Mar,16,29.2,74.8,23.8,0,24.714285714285715
,76,Mar,17,26.7,86.3,24,3.6,24.714285714285715
,77,Mar,18,28.3,78,23.6,18.4,26.285714285714285
,78,Mar,19,28.8,72.1,23,14.1,26.285714285714285
,79,Mar,20,29.6,69.1,23.1,0,26.285714285714285
,80,Mar,21,27.8,77.5,23.5,0,26.285714285714285
,81,Mar,22,29,72.4,23.3,0,26.285714285714285
,82,Mar,23,27.4,77.2,23,0,26.285714285714285
,83,Mar,24,29.6,74.5,24.3,1.8,26.285714285714285
,84,Mar,25,29.5,74.5,24,0,19.285714285714285
,85,Mar,26,29,70.3,22.8,0,19.285714285714285
,86,Mar,27,29.5,68.3,22.6,0,19.285714285714285
,87,Mar,28,29.4,69.2,23,0,19.285714285714285
,88,Mar,29,28.9,74.9,23.7,0,19.285714285714285
,89,Mar,30,29.5,69.2,23.3,0,19.285714285714285
,90,Mar,31,29.7,69.9,23.3,0,19.285714285714285
Apr,91,Apr,1,29.6,67.4,22.7,0,23.714285714285715
,92,Apr,2,30,65,22.4,0,23.714285714285715
,93,Apr,3,29.4,72.9,23.6,0,23.714285714285715
,94,Apr,4,29.5,70.2,23,15.4,23.714285714285715
,95,Apr,5,30.5,64.7,22.8,0,23.714285714285715
,96,Apr,6,29.2,73.2,23.8,0,23.714285714285715
,97,Apr,7,29.7,72.3,23.9,0,23.714285714285715
,98,Apr,8,29.9,70.1,23.6,0,19.428571428571427
,99,Apr,9,30.1,71.6,23.9,0,19.428571428571427
,100,Apr,10,30.8,70.4,24.4,0,19.428571428571427
,101,Apr,11,30.1,73.3,24.6,0,19.428571428571427
,102,Apr,12,29.9,78,25.4,0,19.428571428571427
,103,Apr,13,30.1,76.1,25.1,39.4,19.428571428571427
,104,Apr,14,29.3,81,25.5,0.3,19.428571428571427
,105,Apr,15,28.5,80,24.4,4.5,14.142857142857142
,106,Apr,16,27.3,86.6,24.3,27.9,14.142857142857142
,107,Apr,17,27.6,84.1,24.4,13.5,14.142857142857142
,108,Apr,18,28.1,82.9,24.6,15.9,14.142857142857142
,109,Apr,19,29.3,77.2,24.8,4.4,14.142857142857142
,110,Apr,20,27.7,80.3,24,0,14.142857142857142
,111,Apr,21,28.9,79.6,24.7,0.2,14.142857142857142
,112,Apr,22,28.3,79.6,24,0.5,25.428571428571427
,113,Apr,23,27.8,83,24.5,6.3,25.428571428571427
,114,Apr,24,29.9,72.9,24.3,13.6,25.428571428571427
,115,Apr,25,27.3,84.3,24.2,0,25.428571428571427
,116,Apr,26,28.8,83.2,25.5,38.3,25.428571428571427
,117,Apr,27,29.2,84.7,26.3,0,25.428571428571427
,118,Apr,28,30.3,79.5,26.3,0,25.428571428571427
,119,Apr,29,29,80.5,25,1.6,24.0
,120,Apr,30,29.1,79.9,25,9.8,24.0
May,121,May,1,30.7,73.7,25.7,0,24.0
,122,May,2,30.2,78.7,26,5,24.0
,123,May,3,28.2,83.5,25.2,0.2,24.0
,124,May,4,31,72.3,25.3,5.7,24.0
,125,May,5,29,78.2,24.7,0,24.0
,126,May,6,29.4,74.4,24.1,0,20.428571428571427
,127,May,7,30,72.6,24.3,0,20.428571428571427
,128,May,8,31,64.4,23.1,0,20.428571428571427
,129,May,9,30.3,67.9,23.5,0,20.428571428571427
,130,May,10,30.7,74.1,25.6,0,20.428571428571427
,131,May,11,30.5,73.3,25.7,0,20.428571428571427
,132,May,12,29.9,77.7,25.3,0.4,20.428571428571427
,133,May,13,31,72.4,25.6,1.6,27.428571428571427
,134,May,14,29.8,75.3,25.3,0,27.428571428571427
,135,May,15,29.9,77.3,25.6,0,27.428571428571427
,136,May,16,30.6,77.3,26,0,27.428571428571427
,137,May,17,29.9,76.8,25.3,1.9,27.428571428571427
,138,May,18,30.7,74.7,25.5,0.5,27.428571428571427
,139,May,19,30.3,75.4,25.5,0,27.428571428571427
,140,May,20,29.3,81.6,25.9,11.5,21.714285714285715
,141,May,21,29.9,76.3,25.3,5,21.714285714285715
,142,May,22,26.5,90,24.3,58.6,21.714285714285715
,143,May,23,28.1,81.6,24.6,3.1,21.714285714285715
,144,May,24,27,89.7,25.3,63.2,21.714285714285715
,145,May,25,28.7,80.8,24.8,25.3,21.714285714285715
,146,May,26,28.9,83.6,25.9,0,21.714285714285715
,147,May,27,30.3,76.6,26,10,30.142857142857142
,148,May,28,31,77.3,26.5,0,30.142857142857142
,149,May,29,28.5,84.5,26,0,30.142857142857142
,150,May,30,28.8,82.5,25.7,0,30.142857142857142
,151,May,31,30.1,74.9,25.3,0.7,30.142857142857142
Jun,152,Jun,1,29.5,75.5,24.5,1.3,30.142857142857142
,153,Jun,2,30,74.1,24.9,2.6,30.142857142857142
,154,Jun,3,29,80.7,25.2,2.6,33.285714285714285
,155,Jun,4,28.9,80.1,25.4,24.3,33.285714285714285
,156,Jun,5,29.9,78.1,25.6,4,33.285714285714285
,157,Jun,6,28.9,83,25.9,4.1,33.285714285714285
,158,Jun,7,28.9,83,26.1,22,33.285714285714285
,159,Jun,8,30.6,75,25.8,21.3,33.285714285714285
,160,Jun,9,28.1,83.6,24.9,4.9,33.285714285714285
,161,Jun,10,25.8,93.2,24.5,86.1,40.0
,162,Jun,11,28.4,80.9,24.3,16.9,40.0
,163,Jun,12,27.5,84.8,24.8,12.3,40.0
,164,Jun,13,25,95,24,0,40.0
,165,Jun,14,26.8,89.5,24.5,0,40.0
,166,Jun,15,29.5,81.3,25.8,22.2,40.0
,167,Jun,16,29.3,80,25.7,0,40.0
,168,Jun,17,30.8,76.8,26.3,1.5,39.857142857142854
,169,Jun,18,30.5,54.5,19.5,0.1,39.857142857142854
,170,Jun,19,30.8,74.8,25.8,0,39.857142857142854
,171,Jun,20,29,80,25.5,0,39.857142857142854
,172,Jun,21,28.8,81.2,25.2,0,39.857142857142854
,173,Jun,22,28,78.5,24,0,39.857142857142854
,174,Jun,23,28.8,80.3,24.8,19.4,39.857142857142854
,175,Jun,24,30.2,76.6,26,2.9,47.714285714285715
,176,Jun,25,30,77.3,25.8,4.4,47.714285714285715
,177,Jun,26,29,77.3,25,2.2,47.714285714285715
,178,Jun,27,30.5,73.8,25.3,0,47.714285714285715
,179,Jun,28,29.6,72.6,24,0,47.714285714285715
,180,Jun,29,30,71.8,24,0,47.714285714285715
,181,Jun,30,29.7,74.7,24.7,0,47.714285714285715
Jul,182,Jul,1,29.8,73.9,24.5,0,43.285714285714285
,183,Jul,2,29.6,78.4,25.4,1.5,43.285714285714285
,184,Jul,3,30.1,75,25.3,2.7,43.285714285714285
,185,Jul,4,29.7,76.1,25.1,0,43.285714285714285
,186,Jul,5,29.2,79.5,25.5,0.2,43.285714285714285
,187,Jul,6,30.1,74.4,25.3,0.2,43.285714285714285
,188,Jul,7,29.7,73.7,24.7,0,43.285714285714285
,189,Jul,8,30.5,73,25.2,0,68.14285714285714
,190,Jul,9,26.6,88.4,24.4,19.3,68.14285714285714
,191,Jul,10,27.5,83.3,24.3,22.4,68.14285714285714
,192,Jul,11,28.5,81.5,24.7,0,68.14285714285714
,193,Jul,12,29,79.7,24.7,0,68.14285714285714
,194,Jul,13,26.4,84.6,23.6,7.7,68.14285714285714
,195,Jul,14,27.8,82.2,24.2,10.5,68.14285714285714
,196,Jul,15,28.1,80.9,24.3,19.4,67.71428571428571
,197,Jul,16,29.3,76.4,24.4,1,67.71428571428571
,198,Jul,17,28.4,78.8,24.1,3.3,67.71428571428571
,199,Jul,18,28.3,76.3,23.8,5,67.71428571428571
,200,Jul,19,28.3,73.5,23,0.9,67.71428571428571
,201,Jul,20,28.2,75.4,23.2,5.4,67.71428571428571
,202,Jul,21,28.4,76.6,24,0,67.71428571428571
,203,Jul,22,28.7,72.9,23.4,0,69.85714285714286
,204,Jul,23,28.7,76.6,24,0,69.85714285714286
,205,Jul,24,28.9,73.3,23.6,0,69.85714285714286
,206,Jul,25,28.3,80.6,24.4,2.2,69.85714285714286
,207,Jul,26,29.2,74.3,23.5,1.3,69.85714285714286
,208,Jul,27,29.1,74,23.9,0,69.85714285714286
,209,Jul,28,29.1,72.6,23.6,0,69.85714285714286
,210,Jul,29,29.1,72.8,23.5,0,57.285714285714285
,211,Jul,30,29,59.2,24.2,0,57.285714285714285
,212,Jul,31,29,76.6,24,0,57.285714285714285
Aug,213,Aug,1,29.4,78.7,25.3,1.5,57.285714285714285
,214,Aug,2,29.4,80,25.9,1.5,57.285714285714285
,216,Aug,4,29.8,77.4,25.4,3.2,57.285714285714285
,217,Aug,5,29.7,75.4,25.1,0,57.285714285714285
,218,Aug,6,30.1,74.1,25.1,0,55.857142857142854
,219,Aug,7,29.1,78.9,25.1,5.8,55.857142857142854
,220,Aug,8,27.3,81.5,23.6,36.1,55.857142857142854
,221,Aug,9,26,87.4,23.5,1.7,55.857142857142854
,222,Aug,10,26.2,90.5,24.2,33.5,55.857142857142854
,223,Aug,11,28.1,78.3,23.7,30,55.857142857142854
,224,Aug,12,28.8,76.8,24,0,55.857142857142854
,225,Aug,13,27,86,24.5,2.2,55.57142857142857
,226,Aug,14,28.1,77.6,23.9,3.7,55.57142857142857
,227,Aug,15,28.5,76.8,24.2,0,55.57142857142857
,228,Aug,16,29.1,75.9,24,0,55.57142857142857
,229,Aug,17,28.2,79,24.2,0,55.57142857142857
,230,Aug,18,28,81.3,24.5,0.3,55.57142857142857
,231,Aug,19,28.4,81.3,24.3,2.3,55.57142857142857
,232,Aug,20,28.9,78.4,24.3,3.6,57.0
,233,Aug,21,28.1,82.9,24.7,7.4,57.0
,234,Aug,22,25.7,88.5,23.5,43.2,57.0
,235,Aug,23,25.9,90.6,24.1,23.4,57.0
,236,Aug,24,27.5,83,24.2,6.4,57.0
,237,Aug,25,27.3,85,24.1,14.2,57.0
,238,Aug,26,26.9,84.6,23.8,41.3,57.0
,239,Aug,27,27.8,80.9,23.8,5.5,46.142857142857146
,240,Aug,28,28.3,81,24.3,14.2,46.142857142857146
,241,Aug,29,28,81.9,24.4,7.8,46.142857142857146
,242,Aug,30,27.8,79.7,23.8,2.7,46.142857142857146
,243,Aug,31,29.2,76.6,24.8,0.1,46.142857142857146
Sep,244,Sep,1,27,86.5,24.4,10.3,46.142857142857146
,245,Sep,2,28.5,81.3,24.8,23,46.142857142857146
,246,Sep,3,29.1,67.9,21.1,2.4,42.42857142857143
,247,Sep,4,29,80.6,25,5,42.42857142857143
,248,Sep,5,28.4,80.9,24.6,20.8,42.42857142857143
,249,Sep,6,29.7,76.6,24.9,20,42.42857142857143
,250,Sep,7,30,73.4,24.3,0,42.42857142857143
,251,Sep,8,29.9,71.6,23.9,0,42.42857142857143
,252,Sep,9,29.6,72,24,0,42.42857142857143
,253,Sep,10,29.8,74.9,24.6,0.3,49.857142857142854
,254,Sep,11,26.8,88.6,24.4,1,49.857142857142854
,255,Sep,12,25.5,90.9,23.8,44.4,49.857142857142854
,256,Sep,13,27.6,81.9,23.8,12.1,49.857142857142854
,257,Sep,14,28.2,81.5,24.3,3.3,49.857142857142854
,258,Sep,15,25.9,91.1,24,45.9,49.857142857142854
,259,Sep,16,25.9,89.6,23.6,82,49.857142857142854
,260,Sep,17,28,82.1,24.6,21,56.57142857142857
,261,Sep,18,28.6,77.9,24.3,9.2,56.57142857142857
,262,Sep,19,27.3,83.4,24,1.1,56.57142857142857
,263,Sep,20,27.8,81.8,24,19,56.57142857142857
,264,Sep,21,28,81.1,24.3,3.2,56.57142857142857
,265,Sep,22,27.1,84.7,24,7.6,56.57142857142857
,266,Sep,23,25.6,91.9,24.1,25,56.57142857142857
,267,Sep,24,24.1,95.3,23.1,163,60.0
,268,Sep,25,24.4,92,23,0,60.0
,269,Sep,26,27.9,78,23.1,0,60.0
,270,Sep,27,27,80.5,23.2,0,60.0
,271,Sep,28,26.3,84.7,23.3,2.6,60.0
,272,Sep,29,26.4,84.1,23.3,6.1,60.0
,273,Sep,30,27,79.8,23,0.2,60.0
Oct,274,Oct,1,26.5,85,23.3,4.8,92.42857142857143
,275,Oct,2,26.6,84.4,23.8,50.6,92.42857142857143
,276,Oct,3,26.4,85.7,23.6,0,92.42857142857143
,277,Oct,4,27.6,78.4,23.4,47,92.42857142857143
,278,Oct,5,27.3,81.3,23.5,40.1,92.42857142857143
,279,Oct,6,25.9,85.6,23,0.4,92.42857142857143
,280,Oct,7,26.7,82.9,23.3,24.2,92.42857142857143
,281,Oct,8,27.4,81.3,23.4,51.1,80.28571428571429
,282,Oct,9,28.1,76.4,23.3,0,80.28571428571429
,283,Oct,10,28.4,78.4,24,0,80.28571428571429
,284,Oct,11,26.8,85.8,24,2,80.28571428571429
,285,Oct,12,28.2,78.8,24,13.2,80.28571428571429
,286,Oct,13,27,83.8,23.6,3.6,80.28571428571429
,287,Oct,14,27.1,85.4,24.5,27.7,80.28571428571429
,288,Oct,15,26.6,85.7,24.1,3.2,83.85714285714286
,289,Oct,16,26.5,84.1,23.5,44.8,83.85714285714286
,290,Oct,17,27.7,79.8,23.8,3.3,83.85714285714286
,291,Oct,18,27.4,83.1,23.8,0,83.85714285714286
,292,Oct,19,26.7,86,23.9,4.6,83.85714285714286
,293,Oct,20,26.3,90.6,24.1,24.2,83.85714285714286
,294,Oct,21,25.5,92.1,24,18.7,83.85714285714286
,295,Oct,22,25.8,90.9,24,20.4,111.0
,296,Oct,23,27.3,80.3,23.4,1.3,111.0
,297,Oct,24,25,90.8,23.3,52.8,111.0
,298,Oct,25,26.5,84.4,23.5,60,111.0
,299,Oct,26,26.7,82.4,23.3,8.4,111.0
,300,Oct,27,25.8,87.4,23.3,0.4,111.0
,301,Oct,28,24.6,91.9,23.1,27.1,111.0
,302,Oct,29,26,84.9,23.3,6.6,116.42857142857143
,303,Oct,30,26.3,89.4,24.1,9.9,116.42857142857143
,304,Oct,31,26.8,82.8,23.4,17.5,116.42857142857143
Nov,305,Nov,1,27.6,78.1,23.1,0,116.42857142857143
,306,Nov,2,26.9,82.7,23.3,0,116.42857142857143
,307,Nov,3,25.5,88,23.1,14.6,116.42857142857143
,308,Nov,4,27.6,81.1,23.9,61.4,116.42857142857143
,309,Nov,5,28.1,81.1,24,0,126.57142857142857
,310,Nov,6,28.8,76.5,23.9,0,126.57142857142857
,311,Nov,7,29,78.1,24.4,0.7,126.57142857142857
,312,Nov,8,28.5,78,24,3,126.57142857142857
,313,Nov,9,27.6,84.9,24.1,0.7,126.57142857142857
,314,Nov,10,27.1,84.4,24.1,6,126.57142857142857
,315,Nov,11,27.1,69.8,20.6,0.6,126.57142857142857
,316,Nov,12,27.8,76.8,23.1,0,127.28571428571429
,317,Nov,13,27.4,80.9,23.5,0,127.28571428571429
,318,Nov,14,28.4,79.9,24.3,32.2,127.28571428571429
,319,Nov,15,27.8,82.6,24.1,0.3,127.28571428571429
,320,Nov,16,26.6,84.9,23.6,4.9,127.28571428571429
,321,Nov,17,28.3,77.8,23.5,3.7,127.28571428571429
,322,Nov,18,26.8,85.1,23.6,0.1,127.28571428571429
,323,Nov,19,26.8,85.4,23.8,18.2,118.85714285714286
,324,Nov,20,27,85,23.9,8.4,118.85714285714286
,325,Nov,21,27.6,79.5,23.3,9.6,118.85714285714286
,326,Nov,22,26.3,85.9,23.4,16.2,118.85714285714286
,327,Nov,23,26.6,85.3,23.6,63.3,118.85714285714286
,328,Nov,24,26.9,86.1,24.1,20.9,118.85714285714286
,329,Nov,25,25.9,88.8,23.6,0.2,118.85714285714286
,330,Nov,26,27.5,81,23.5,23.6,113.28571428571429
,331,Nov,27,27.8,77.4,22.9,0.7,113.28571428571429
,332,Nov,28,27.8,82.1,24,4,113.28571428571429
,333,Nov,29,26.8,84.8,23.4,21.6,113.28571428571429
,334,Nov,30,25.7,89,23.4,87.9,113.28571428571429
Dec,335,Dec,1,27.1,81.9,23.4,32.3,113.28571428571429
,336,Dec,2,27.8,78.3,23.4,0.5,113.28571428571429
,337,Dec,3,27.3,79.9,23.4,0.1,114.57142857142857
,338,Dec,4,26,89.6,23.9,0,114.57142857142857
,339,Dec,5,25.9,88.4,23.6,39.7,114.57142857142857
,340,Dec,6,27.5,79.5,23,11.5,114.57142857142857
,341,Dec,7,26.7,87.3,24,0,114.57142857142857
,342,Dec,8,26.5,78.5,22.3,27.2,114.57142857142857
,343,Dec,9,26.4,75,21.8,0.3,114.57142857142857
,344,Dec,10,27.4,78.6,22.8,0,95.57142857142857
,345,Dec,11,26.7,77.7,22,64.7,95.57142857142857
,346,Dec,12,27.8,78.8,23.5,0,95.57142857142857
,347,Dec,13,29,75.3,23.8,0,95.57142857142857
,348,Dec,14,27.1,81.6,23.4,2.6,95.57142857142857
,349,Dec,15,27.1,78.4,22.8,0,95.57142857142857
,350,Dec,16,27.5,74.9,22.4,0,95.57142857142857
,351,Dec,17,27.4,76.3,22.8,0,94.42857142857143
,352,Dec,18,27,81.4,23.3,0.1,94.42857142857143
,353,Dec,19,26.6,86.8,23.8,0.4,94.42857142857143
,354,Dec,20,24.9,92.5,23.5,70.8,94.42857142857143
,355,Dec,21,27.7,75.4,22.9,3.5,94.42857142857143
,356,Dec,22,27.5,77.9,23,0,94.42857142857143
,357,Dec,23,27.1,81.5,23.5,0,94.42857142857143
,358,Dec,24,27.9,78.3,23.5,0.5,88.0
,359,Dec,25,27.8,79,23.5,0.2,88.0
,360,Dec,26,27.5,76.8,23,0,88.0
,361,Dec,27,27.9,68.6,21.5,0,88.0
,362,Dec,28,27.9,71.7,22.4,0,88.0
,363,Dec,29,28.3,68.4,21.5,0,88.0
,364,Dec,30,28,74.1,23,0,88.0
,365,Dec,31,27.8,79.4,23.6,0,76.42857142857143
Jan,1,Jan,1,27.4,85.8,24.3,24.4,76.42857142857143
2020,2,Jan,2,27.5,80.6,23.4,31.4,76.42857142857143
,3,Jan,3,28.4,79,24.1,5.8,76.42857142857143
,4,Jan,4,29,78,24,18.3,76.42857142857143
,5,Jan,5,28,82.5,24.3,50.7,76.42857142857143
,6,Jan,6,28.6,73,23.3,0.2,76.42857142857143
,7,Jan,7,28.6,70,22.4,0,66.0
,8,Jan,8,28.4,64.5,21,0,66.0
,9,Jan,9,27.8,68.7,21.1,0,66.0
,10,Jan,10,27.6,73.3,22.3,0,66.0
,11,Jan,11,28,68.6,21.6,0,66.0
,12,Jan,12,28.4,63.6,20.5,0,66.0
,13,Jan,13,28,58.6,18.4,0,66.0
,14,Jan,14,26.9,56,16.6,0,68.71428571428571
,15,Jan,15,26.6,68.9,20.3,0,68.71428571428571
,16,Jan,16,27.4,72.6,21.9,0,68.71428571428571
,17,Jan,17,28.6,74.9,23.4,0,68.71428571428571
,18,Jan,18,28.6,74.6,23.4,0,68.71428571428571
,19,Jan,19,28.8,73.9,23.3,0,68.71428571428571
,20,Jan,20,28.4,75.1,23.1,0,68.71428571428571
,21,Jan,21,28.3,75.5,23.4,0,62.714285714285715
,22,Jan,22,28.3,78.1,23.5,1.4,62.714285714285715
,23,Jan,23,28.4,76.6,23.8,2.9,62.714285714285715
,24,Jan,24,28.3,74.9,23.4,0,62.714285714285715
,25,Jan,25,28.3,72.3,23,0,62.714285714285715
,26,Jan,26,27.6,68.9,21.3,0,62.714285714285715
,27,Jan,27,28.1,70.4,21.8,0,62.714285714285715
,28,Jan,28,27.1,73.5,21.6,0,43.57142857142857
,29,Jan,29,27.5,73.6,22.3,0,43.57142857142857
,30,Jan,30,27.8,75.4,22.8,0,43.57142857142857
,31,Jan,31,27.9,75,22.9,0,43.57142857142857
Feb,32,Feb,1,28.6,68.4,21.9,0,43.57142857142857
,33,Feb,2,28.4,68.4,21.6,0,43.57142857142857
,34,Feb,3,27.8,72.6,22.4,0,43.57142857142857
,35,Feb,4,28.4,71.5,22.4,0,35.285714285714285
,36,Feb,5,28.4,73,22.9,1,35.285714285714285
,37,Feb,6,28.6,72.9,22.9,0,35.285714285714285
,38,Feb,7,27.5,74.5,22.8,0,35.285714285714285
,39,Feb,8,28,71.7,22.6,0,35.285714285714285
,40,Feb,9,27.4,72.6,22,0,35.285714285714285
,41,Feb,10,28.6,63.9,20.5,0,35.285714285714285
,42,Feb,11,28.3,67,21.1,0,28.285714285714285
,43,Feb,12,29,67.5,22.1,0,28.285714285714285
,44,Feb,13,29.3,68.1,22.4,0,28.285714285714285
,45,Feb,14,28.9,69.9,22.9,0,28.285714285714285
,46,Feb,15,29.1,72.3,23.4,0,28.285714285714285
,47,Feb,16,28.6,75.1,23.8,0,28.285714285714285
,48,Feb,17,28.9,67.6,22,0,28.285714285714285
,49,Feb,18,27.8,64.4,20.1,0,19.714285714285715
,50,Feb,19,27.8,70.5,21.9,0,19.714285714285715
,51,Feb,20,28.3,72,22.5,0,19.714285714285715
,52,Feb,21,29.1,73.3,23.9,0,19.714285714285715
,53,Feb,22,29.9,69.6,23.3,0,19.714285714285715
,54,Feb,23,29,69.4,22.4,0,19.714285714285715
,55,Feb,24,28.6,71.1,22.5,0,19.714285714285715
,56,Feb,25,29.4,72.6,23.8,0,25.0
,57,Feb,26,29.5,73.8,24.1,0,25.0
,58,Feb,27,29.4,74,24,0,25.0
,59,Feb,28,28.7,74.6,23.6,0,25.0
,60,Feb,29,29,66,22,0,25.0
Mar,61,Mar,1,29,71.3,23,0,25.0
,62,Mar,2,28.9,71.9,23,0,25.0
,63,Mar,3,28.4,71.6,22.4,0,13.142857142857142
,64,Mar,4,28.6,73.8,23.1,0,13.142857142857142
,65,Mar,5,28.9,76.4,24.1,0,13.142857142857142
,66,Mar,6,29.3,72.8,23.8,0,13.142857142857142
,67,Mar,7,28.6,70,22.6,0,13.142857142857142
,68,Mar,8,29.3,68.1,22.4,0,13.142857142857142
,69,Mar,9,29.4,71.9,23.8,0,13.142857142857142
,70,Mar,10,29.7,71.4,23.7,0,11.571428571428571
,71,Mar,11,29.3,73.3,24,0,11.571428571428571
,72,Mar,12,29.5,72.4,23.9,0,11.571428571428571
,73,Mar,13,29.8,73.8,24.3,0,11.571428571428571
,74,Mar,14,30.2,70.5,24,0,11.571428571428571
,75,Mar,15,29.1,75.6,24.1,0,11.571428571428571
,76,Mar,16,28.7,78.3,24,0,11.571428571428571
,77,Mar,17,28.9,75.3,23.8,0,6.857142857142857
,78,Mar,18,29.1,72.1,23.3,0,6.857142857142857
,79,Mar,19,29.3,72.9,23.9,0,6.857142857142857
,80,Mar,20,27.6,78.9,23.6,0,6.857142857142857
,81,Mar,21,30,62.7,21,0.2,6.857142857142857
,82,Mar,22,29.4,68,22.6,0,6.857142857142857
,83,Mar,23,29.8,68.9,23.1,0,6.857142857142857
,84,Mar,24,29.6,73.8,24.3,0,1.7142857142857142
,85,Mar,25,29.5,70.7,23.3,0,1.7142857142857142
,86,Mar,26,29.3,73.4,23.6,0,1.7142857142857142
,87,Mar,27,25.5,74.3,20.5,0,1.7142857142857142
,88,Mar,28,24.8,58.3,23.7,0,1.7142857142857142
,89,Mar,29,30.6,66,23,0,1.7142857142857142
,90,Mar,30,29,76.5,23.9,0,1.7142857142857142
,91,Mar,31,29.9,73.8,24,1,0.2857142857142857
Apr,92,Apr,1,29.3,74.4,24,0,0.2857142857142857
,93,Apr,2,29.8,68.9,23,0,0.2857142857142857
,94,Apr,3,29.4,72,23.3,0,0.2857142857142857
,95,Apr,4,29.3,75.1,23.9,0.2,0.2857142857142857
,96,Apr,5,30.1,70.7,24,3.6,0.2857142857142857
,97,Apr,6,30.5,71.4,24.5,0,0.2857142857142857
,98,Apr,7,30,72.9,24,0,1.4285714285714286
,99,Apr,8,30,74.4,24.8,4.6,1.4285714285714286
,100,Apr,9,29.1,74.1,24,0.6,1.4285714285714286
,101,Apr,10,28.6,76.1,23.6,0,1.4285714285714286
,102,Apr,11,29.2,77.2,24.7,7.5,1.4285714285714286
,103,Apr,12,28.9,76.4,23.9,0.5,1.4285714285714286
,104,Apr,13,29.3,72.3,23.6,3.4,1.4285714285714286
,105,Apr,14,28.7,73.4,23.4,0,1.1428571428571428
,106,Apr,15,28.5,76,23.5,0,1.1428571428571428
,107,Apr,16,28.6,75.4,23.4,10.9,1.1428571428571428
,108,Apr,17,29.6,74.3,24.1,0,1.1428571428571428
,109,Apr,18,29.5,74.2,24.2,0,1.1428571428571428
,110,Apr,19,28.4,78.6,24,0,1.1428571428571428
,111,Apr,20,29.9,71.3,23.9,39.1,1.1428571428571428
,112,Apr,21,29.6,74.8,24.4,0,1.1428571428571428
,113,Apr,22,27.8,82.3,24,0,1.1428571428571428
,114,Apr,23,28.6,78.3,24,1,1.1428571428571428
